,comp1,comp2,comp3,cluster,cluster_broad,id,date_publish,outlet,headline,article_terms,cluster_terms_str
1538,0.0008976172571277039,0.00044345338505952757,6.302361802705172e-05,413,4,4723571,2019-08-30 19:25:36,CNN,"Israel is making the case for war, in public, against Lebanon","['israel', 'make', 'case', 'public', 'lebanonisrael', 'militari', 'went', 'propaganda', 'offens', 'iran', 'hezbollah', 'use', 'social', 'media', 'drastic', 'increas', 'tension', 'neighbor', 'lebanon', 'hour', 'benjamin', 'netanyahu', 'warn', 'nation', 'enemi', 'arab', 'watch']","missil, hezbollah, israel, precis, iran, lebanon, step, effort, escal, guid"
1539,0.0002652978982133143,0.0009193130578707934,-4.918474467346007e-05,756,1,45801926,2019-08-30 19:28:09,The Washington Post,"EPA forces VW to correct gas mileage on 98,000 vehicles","['epa', 'forc', 'vw', 'correct', 'ga', 'mileag', '98000', 'vehiclesth', 'us', 'environment', 'protect', 'agenc', 'make', 'volkswagen', 'group', 'correct', 'fuel', 'economi', 'label', '98000', 'gasolinepow', 'vehicl']","volkswagen, vehicl, 98, overst, fuel, 000, forfeit, audi, economi, lower"
1540,0.0014260936624597026,0.00025016473797713815,-0.00027862666946830916,35,11,2693791,2019-08-30 19:32:01,Reuters,"Nine Colombian rebel dissidents killed in bombing raid, president says","['nine', 'colombian', 'rebel', 'dissid', 'kill', 'bomb', 'raid', 'presid', 'saysnin', 'dissid', 'formerli', 'revolutionari', 'arm', 'forc', 'colombia', 'farc', 'includ', 'command', 'kill', 'bomb', 'raid', 'southern', 'colombia', 'presid', 'ivan', 'duqu', 'said', 'friday', 'first', 'sinc', 'former', 'leader', 'group', 'announc', 'new', 'offens', 'week']","colombia, maduro, rebel, farc, colombian, arrest, duqu, rearm, venezuelan, shelter"
1541,0.001302304322998668,1.7819038451860606e-05,-0.0002504834838136712,218,12,4380429,2019-08-30 19:35:28,Fox News,New York man accused of plotting ISIS-inspired terror attack in Queens,"['new', 'york', 'accus', 'plot', 'isisinspir', 'terror', 'attack', 'queensa', 'queen', 'arrest', 'thursday', 'accus', 'plot', 'terrorist', 'attack', 'knife', 'behalf', 'isi', 'terror', 'group', 'feder', 'prosecutor', 'announc', 'friday']","isi, undercov, attack, inspir, queen, plot, nyc, agent, text, terror"
1542,0.000489927196542343,0.0008207394010698717,0.00012197969983229873,468,0,3614154,2019-08-30 19:47:35,Reuters,Saudi Arabia creates standalone ministry for industry and mining,"['saudi', 'arabia', 'creat', 'standalon', 'ministri', 'industri', 'miningsaudi', 'arabia', 'creat', 'new', 'ministri', 'industri', 'miner', 'resourc', 'separ', 'energi', 'ministri', 'replac', 'head', 'royal', 'court', 'seri', 'royal', 'order', 'publish', 'state', 'news', 'media', 'friday']","ministri, arabia, saudi, royal, resourc, miner, industri, separ, standalon, replac"
1543,0.000498427573812431,0.0007634590160700944,4.005270207218725e-05,468,0,45603608,2019-08-30 19:51:12,The Washington Post,Saudi Arabia creates new ministry of industry and resources,"['saudi', 'arabia', 'creat', 'new', 'ministri', 'industri', 'resourcessaudi', 'king', 'salman', 'issu', 'number', 'royal', 'decre', 'includ', 'creat', 'new', 'ministri', 'natur', 'resourc']","ministri, arabia, saudi, royal, resourc, miner, industri, separ, standalon, replac"
1544,0.0012618328133498634,-7.36756275546868e-05,-0.0001796930185897171,387,12,4432485,2019-08-30 19:57:09,Fox News,California appeals court overturns sole conviction in Kate Steinle death,"['california', 'appeal', 'court', 'overturn', 'sole', 'convict', 'kate', 'steinl', 'deatha', 'california', 'state', 'appeal', 'court', 'friday', 'overturn', 'lone', 'convict', 'undocu', 'immigr', 'shot', 'kill', 'kate', 'steinl', 'san', 'francisco', 'waterfront', '2015']","steinl, kate, convict, 2015, overturn, appeal, immigr, undocu, francisco, garcia"
1546,0.0011036499340328614,-4.433414086923296e-05,-0.00010552597137333122,1258,6,4192644,2019-08-30 20:01:20,USA Today,Senators press VA on suspicious deaths at W.Va. veterans hospital,"['senat', 'press', 'suspici', 'death', 'wva', 'veteran', 'hospitallawmak', 'see', 'veteran', 'affair', 'inspector', 'gener', 'conclud', 'suspici', 'death', 'west', 'virginia', 'hospit', 'take', 'action']","death, suspici, veteran, hospit, affair, wilki, virginia, west, string, clarksburg"
1547,0.0009058637675798752,0.00015605844462095457,7.104114354266201e-06,1311,12,1330858,2019-08-30 20:04:50,Reuters,Twitter CEO Jack Dorsey's account apparently hacked,"['twitter', 'ceo', 'jack', 'dorsey', 'account', 'appar', 'hackedth', 'account', 'twitter', 'inc', 'chief', 'execut', 'jack', 'dorsey', 'appear', 'hack', 'friday', 'afternoon', 'send', 'public', 'tweet', 'includ', 'racial', 'slur', 'curs', 'word', '4', 'million', 'follow', 'report', 'henderson', 'joe', 'menn', 'edit', 'jonathan', 'oati']","account, dorsey, hack, jack, twitter, ceo, tweet, follow, slur, racial"
1548,0.00044554721186736655,-0.0002238008159584261,0.0005451786703053955,610,3,55250627,2019-08-30 20:08:00,NBC News,Democrats favor expanding ballot access. Just not in two key early states.,"['democrat', 'favor', 'expand', 'ballot', 'access', 'two', 'key', 'earli', 'statesth', 'dnc', 'nix', 'plan', 'iowa', 'nevada', 'allow', 'peopl', 'caucu', 'remot', 'leav', 'parti', 'back', 'squar', 'solv', 'caucu', 'problem']","virtual, iowa, caucu, nevada, caucus, recommend, dnc, scrap, plan, committe"
1549,0.0012827436583129766,7.153709433917053e-05,-5.87969943359487e-05,1071,12,55258164,2019-08-30 20:14:00,NBC News,Trial date set for men accused of plotting 9/11 terror attacks,"['trial', 'date', 'set', 'accus', 'plot', '911', 'terror', 'attackstri', 'date', 'set', 'accus', '911', 'terrorist', 'attack']","trial, 11, 2021, date, attack, guantanamo, terrorist, set, charg, bay"
1550,0.0008606074660963124,1.90276989174892e-05,0.00028947717045050447,69,3,4358585,2019-08-30 20:15:19,Breitbart,Joe Biden Unapologetic for Fabricating Afghan War Story,"['joe', 'biden', 'unapologet', 'fabric', 'afghan', 'storyform', 'vice', 'presid', 'joe', 'biden', 'claim', 'essenc', 'emot', 'stori', 'fabric', 'afghanistan', 'true']","stori, biden, joe, trail, vice, emot, campaign, report, defend, defend"
1551,0.0013447961275103548,5.114224658816013e-05,-6.751260132932008e-05,779,12,4134912,2019-08-30 20:19:22,USA Today,Arkansas woman drowns after 911 dispatcher tells her to 'shut up',"['arkansa', 'woman', 'drown', '911', 'dispatch', 'tell', 'shut', 'updebra', 'steven', 'drown', 'phone', '911', 'dispatch', 'saturday', 'flash', 'flood', 'swept', 'away', 'polic', 'said', 'work', 'save']","dispatch, 911, arkansa, steven, fort, debra, smith, flood, final, suv"
1552,0.0009203365771929575,0.00013818831355862842,7.592897759882134e-06,1311,12,1793661,2019-08-30 20:19:25,Reuters,Twitter CEO Jack Dorsey's account hacked,"['twitter', 'ceo', 'jack', 'dorsey', 'account', 'hackedth', 'account', 'twitter', 'inc', 'chief', 'execut', 'jack', 'dorsey', 'hack', 'friday', 'afternoon', 'send', 'public', 'tweet', 'retweet', 'includ', 'racial', 'slur', 'curs', 'word', '4', 'million', 'follow']","account, dorsey, hack, jack, twitter, ceo, tweet, follow, slur, racial"
1553,0.000874495225510933,0.0002058641846296587,2.935012058621963e-05,1311,12,45740432,2019-08-30 20:20:22,The Washington Post,Twitter founder Jack Dorsey’s account hacked,"['twitter', 'founder', 'jack', 'dorsey', 'account', 'hackedtwitt', 'cofound', 'ceo', 'jack', 'dorsey', 'twitter', 'account', 'hack', 'friday']","account, dorsey, hack, jack, twitter, ceo, tweet, follow, slur, racial"
1554,0.0012749601463832984,0.00023394692604992263,-7.058675302002991e-05,849,0,1040642,2019-08-30 20:22:04,Reuters,"Lockdown lifted at Vermont capitol, no gunman found: official","['lockdown', 'lift', 'vermont', 'capitol', 'gunman', 'found', 'officiala', 'lockdown', 'vermont', 'state', 'offic', 'build', 'montpeli', 'lift', 'friday', 'polic', 'search', 'found', 'gunman', 'weapon', 'governor', 'offic', 'said', 'statement']","lockdown, vermont, capitol, build, montpeli, person, offic, gun, enter, lift"
1555,0.0006263780122152042,0.00039150354987693204,0.0002296876278631598,716,0,79088860,2019-08-30 20:24:32,Politico,DeVos tightens rules for forgiving student loans,"['devo', 'tighten', 'rule', 'forgiv', 'student', 'loansthey', 'set', 'stringent', 'standard', 'educ', 'depart', 'wipe', 'debt', 'borrow', 'say', 'misl', 'colleg']","devo, forgiv, betsi, colleg, loan, student, educ, swindl, borrow, rule"
1556,0.0013070922939192136,-2.872822378639961e-06,-0.00028528111118167267,367,12,2405869,2019-08-30 20:26:01,Reuters,Victims of Dylann Roof mass shooting can sue U.S. over his gun purchase: appeals court,"['victim', 'dylann', 'roof', 'mass', 'shoot', 'us', 'gun', 'purchas', 'appeal', 'courta', 'feder', 'appeal', 'court', 'said', 'friday', 'survivor', '2015', 'mass', 'shoot', 'south', 'carolina', 'church', 'us', 'govern', 'alleg', 'neglig', 'allow', 'dylann', 'roof', 'buy', 'gun', 'use', 'kill', 'nine', 'africanamerican']","charleston, survivor, shoot, church, mass, gun, dylann, roof, feder, carolina"
1557,0.0012587449570209163,1.2176763442297175e-05,-0.00013320117193179137,367,12,55251774,2019-08-30 20:33:00,NBC News,"Survivors of Charleston mass shooting can sue the federal government, court rules","['survivor', 'charleston', 'mass', 'shoot', 'feder', 'govern', 'court', 'rulessurvivor', 'charleston', 'south', 'carolina', 'church', 'shoot', 'allow', 'feder', 'govern', 'alleg', 'failur', 'enforc', 'background', 'check', 'gun', 'purchas']","charleston, survivor, shoot, church, mass, gun, dylann, roof, feder, carolina"
1558,0.0012520180968937696,1.3621789497547948e-05,-0.00013419691412088316,367,12,55270930,2019-08-30 20:33:00,NBC News,"Survivors of Charleston mass shooting can sue federal government, court rules","['survivor', 'charleston', 'mass', 'shoot', 'feder', 'govern', 'court', 'rulessurvivor', 'charleston', 'south', 'carolina', 'church', 'shoot', 'allow', 'feder', 'govern', 'alleg', 'failur', 'enforc', 'background', 'check', 'gun', 'purchas']","charleston, survivor, shoot, church, mass, gun, dylann, roof, feder, carolina"
1559,0.0009080536681680615,3.96746969199609e-05,0.00012376311075305385,1311,12,55159262,2019-08-30 20:33:11,Los Angeles Times,Jack Dorsey’s account sends racist tweets after hack,"['jack', 'dorsey', 'account', 'send', 'racist', 'tweet', 'hacktwitt', 'ceo', 'jack', 'dorsey', 'offici', 'account', 'hack', 'send', 'racist', 'vulgar', 'tweet', '42', 'million', 'follow']","account, dorsey, hack, jack, twitter, ceo, tweet, follow, slur, racial"
1560,-0.00021333845773792852,0.0014250994453753737,-2.3151056234538272e-05,135,13,59563186,2019-08-30 20:33:13,Chicago Tribune,"New tariffs on Chinese goods begin Sunday. And this time, U.S. consumers face major price hikes.","['new', 'tariff', 'chines', 'good', 'begin', 'sunday', 'time', 'us', 'consum', 'major', 'price', 'hikeswhen', 'presid', 'donald', 'trump', 'new', 'tariff', 'kick', '1201', 'sunday', '69', 'consum', 'good', 'american', 'buy', 'china', 'import', 'tax', '29']","tariff, good, sunday, footwear, import, chines, kick, consum, retail, consum"
1561,-6.328663886044819e-05,0.0012311356329643712,3.997729396095481e-05,756,1,1490214,2019-08-30 20:35:18,Reuters,"Volkswagen overstated fuel economy on 98,000 U.S. vehicles, will repay consumers","['volkswagen', 'overst', 'fuel', 'economi', '98000', 'us', 'vehicl', 'repay', 'consumersvolkswagen', 'ag', 'must', 'forfeit', 'greenhous', 'ga', 'emiss', 'credit', 'lower', 'fuel', 'economi', 'rate', '98000', 'vehicl', 'us', 'environment', 'protect', 'agenc', 'said', 'auto', 'softwar', 'overst', 'realworld', 'perform']","volkswagen, vehicl, 98, overst, fuel, 000, forfeit, audi, economi, lower"
1564,0.0013121540850735641,0.0001373862868476851,-0.0002975178040334416,218,12,45587644,2019-08-30 20:38:12,The Washington Post,Feds: Man plotted NYC knife attack in name of Islamic State,"['fed', 'plot', 'nyc', 'knife', 'attack', 'islam', 'statea', '19yearold', 'new', 'york', 'citi', 'arrest', 'alleg', 'told', 'undercov', 'agent', 'want', 'commit', 'knife', 'bomb', 'attack', 'behalf', 'islam', 'state', 'group']","isi, undercov, attack, inspir, queen, plot, nyc, agent, text, terror"
1565,0.0005965701854304021,0.00045866405748977993,-0.00017468067384780115,983,0,4318576,2019-08-30 20:41:02,Breitbart,Report: Google to Pay up to $200 Million for Child Privacy Violations,"['report', 'googl', 'pay', '200', 'million', 'child', 'privaci', 'violationsgoogl', 'reportedli', 'pay', '200', 'million', 'resolv', 'ftc', 'investig', 'regard', 'potenti', 'violat', 'children', 'privaci', 'law']","youtub, privaci, ftc, pay, googl, 200, 150, million, complaint, commiss"
1566,0.0006854665486209899,-3.9161515114836264e-05,0.0003091606018535796,610,3,3867460,2019-08-30 20:46:03,HuffPost,DNC Rejects Iowa And Nevada Virtual Caucus Proposals Over Security Concerns,"['dnc', 'reject', 'iowa', 'nevada', 'virtual', 'caucu', 'propos', 'secur', 'concernsiowa', 'nevada', 'propos', 'make', 'caucus', 'access', 'allow', 'voter', 'caucu', 'remot', 'via', 'phone']","virtual, iowa, caucu, nevada, caucus, recommend, dnc, scrap, plan, committe"
1567,0.0008454112843199628,0.00021905667367564977,0.0005454389732783997,1313,2,55545376,2019-08-30 20:47:28,Yahoo! News,Swedish teen climate activist leads protest near UN,"['swedish', 'teen', 'climat', 'activist', 'lead', 'protest', 'near', 'unteen', 'climat', 'activist', 'greta', 'thunberg', 'drew', 'crowd', 'land', 'friday', 'twoweek', 'sail', 'across', 'atlant', '16yearold', 'swede', 'led', 'protest', 'march', 'front', 'unit', 'nation', 'hundr', 'activist', 'mani', 'teenag', 'surround', 'outsid', 'headquart', 'chant', 'fossil', 'lobbyist']","activist, swedish, thunberg, greta, climat, teen, gate, nation, strike, protest"
1568,0.0008972319260454075,0.00010861926505173127,8.272069330366053e-05,1311,12,1594893,2019-08-30 20:52:07,Reuters,Twitter CEO's hacked account sends racist tweets,"['twitter', 'ceo', 'hack', 'account', 'send', 'racist', 'tweetsth', 'account', 'twitter', 'inc', 'chief', 'execut', 'jack', 'dorsey', 'hack', 'friday', 'afternoon', 'send', 'public', 'tweet', 'retweet', 'includ', 'racial', 'slur', 'curs', 'word', '4', 'million', 'follow']","account, dorsey, hack, jack, twitter, ceo, tweet, follow, slur, racial"
1569,0.0013018677539992603,4.0571607585553594e-05,-0.00033562749400134663,1258,6,4230079,2019-08-30 20:57:40,USA Today,"VA hospital deaths in Clarksburg, West Virginia rankle veterans","['hospit', 'death', 'clarksburg', 'west', 'virginia', 'rankl', 'veteransveteran', 'answer', 'two', 'homicid', 'string', 'suspici', 'death', 'loui', 'johnson', 'medic', 'center', 'clarksburg', 'west', 'virginia']","death, suspici, veteran, hospit, affair, wilki, virginia, west, string, clarksburg"
1570,-0.00021708093717105701,0.0013318569111729138,-6.707842566615265e-05,756,1,4159540,2019-08-30 20:59:00,USA Today,"$98M for VW, Audi, Porsche owners","['98m', 'vw', 'audi', 'porsch', 'ownersown', 'nearli', '100000', 'volkswagen', 'audi', 'porsch', 'bentley', 'vehicl', 'get', 'nearli', '100', 'million', 'incorrect', 'fuel', 'economi', 'figur']","volkswagen, vehicl, 98, overst, fuel, 000, forfeit, audi, economi, lower"
1571,0.0009126615985123984,-0.00011390779812854073,0.00025391083193725095,333,10,55194656,2019-08-30 21:01:03,Los Angeles Times,Pence: ‘The Bible stays’ at veterans hospital facing lawsuit,"['penc', 'bibl', 'stay', 'veteran', 'hospit', 'face', 'lawsuitvic', 'presid', 'mike', 'penc', 'weigh', '1st', 'amend', 'lawsuit', 'challeng', 'bibl', 'display', 'new', 'hampshir', 'veteran', 'hospit']","bibl, penc, veteran, stay, display, mike, hospit, lawsuit, vice, zone"
1572,0.0004306245323443003,-0.00015710335012372034,0.0012638485092922706,1144,0,2165363,2019-08-30 21:01:58,Reuters,UK finance minister 'livid' at PM Johnson over firing of aide: media,"['uk', 'financ', 'minist', 'livid', 'pm', 'johnson', 'fire', 'aid', 'mediabritish', 'financ', 'minist', 'sajid', 'javid', 'challeng', 'prime', 'minist', 'bori', 'johnson', 'dismiss', 'aid', 'johnson', 'top', 'advisor', 'caus', 'tension', 'govern', 'two', 'power', 'media', 'said']","javid, sajid, sack, cum, aid, pm, advis, advis, page, chancellor"
1573,0.0008974494438430261,0.00010621106049422923,-3.37645997228329e-05,1311,12,4326604,2019-08-30 21:02:59,Breitbart,Twitter CEO Jack Dorsey's Own Account Hacked,"['twitter', 'ceo', 'jack', 'dorsey', 'account', 'hackedtwitt', 'ceo', 'jack', 'dorsey', 'twitter', 'account', 'hack', 'earlier', 'today', 'hacker', 'post', 'string', 'racial', 'messag', 'fals', 'report', 'bomb', 'threat', 'regain', 'control', 'account']","account, dorsey, hack, jack, twitter, ceo, tweet, follow, slur, racial"
1576,0.0013327360110722268,8.174575168779568e-05,-0.0002468538651137422,367,12,1620064,2019-08-30 21:20:19,Reuters,Charleston mass shooting victims can sue U.S. over gun purchase: court,"['charleston', 'mass', 'shoot', 'victim', 'us', 'gun', 'purchas', 'courtsurvivor', '2015', 'mass', 'shoot', 'south', 'carolina', 'church', 'us', 'govern', 'alleg', 'neglig', 'allow', 'dylann', 'roof', 'buy', 'gun', 'use', 'kill', 'nine', 'africanamerican', 'feder', 'appeal', 'court', 'said', 'friday']","charleston, survivor, shoot, church, mass, gun, dylann, roof, feder, carolina"
1577,8.938794242908809e-05,0.0012630777469179821,-1.00052127296175e-05,135,13,1529822,2019-08-30 21:24:41,Reuters,U.S. says no grace period for Chinese imports facing tariffs on Sept. 1,"['us', 'say', 'grace', 'period', 'chines', 'import', 'face', 'tariff', 'sept', '1the', '15', 'duti', 'chines', 'import', 'take', 'effect', 'sept', '1', 'grace', 'period', 'good', 'transit', 'us', 'custom', 'border', 'protect', 'said', 'guidanc', 'websit', 'friday']","tariff, good, sunday, footwear, import, chines, kick, consum, retail, consum"
